#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
139,NYSIER BROOKS,SAM,13,11.1,3.7,0.9,2.3,0.4,0.0,0.0,0.0,1.8,2.8,0.667,1.1,1.8,2.9,0.4,0.5,0.3,1.2,1.7,119,0.524,0.4,106.7,12.6,21.8,17.2,5.7,24.7,2.3,3.0,20.1,-8.2,1.6,95.7,106.7,-11.0,33.0,11.0,144.8,C,58,0,0,0,0,0,0,0,10,0,0.048,0.3,0.4,1.2,5,8,0.385,-0.1,0.2,0.1,SAMARA
140,NIKITA KURBANOV,CSKA,49,16.5,3.7,1.3,2.7,0.477,0.2,0.9,0.261,0.9,1.0,0.843,0.9,2.9,3.8,1.3,0.5,0.2,0.5,1.6,102,0.587,0.523,158.1,7.4,21.2,14.8,11.7,14.6,1.6,1.1,10.5,2.1,1.4,127.2,99.2,28.0,244.6,12.3,807.3,F,127,0,0,0,0,0,0,0,10,0,0.085,2.5,0.9,0.4,42,7,0.857,1.8,2.1,3.9,CSKA MOSCOW
141,VITALIIUS PRANAUSKIS,AVT,42,13.6,3.6,1.4,3.6,0.375,0.5,1.6,0.328,0.4,0.6,0.667,0.2,0.7,1.0,1.5,0.6,0.0,1.3,2.1,171,0.468,0.447,137.0,2.2,6.8,4.5,19.5,24.6,2.3,0.0,17.9,-1.8,1.0,86.4,111.1,-24.7,51.5,5.3,570.6,SG,64,0,0,0,0,0,0,0,15,0,0.107,1.2,0.5,0.2,18,24,0.429,-1.0,0.5,-0.5,AVTODOR SARATOV
142,ANTON GLAZUNOV,URAL,30,15.0,3.5,1.1,3.5,0.321,0.5,2.0,0.25,0.7,0.9,0.815,0.3,0.5,0.7,2.7,0.3,0.0,1.1,1.2,159,0.445,0.392,138.6,2.2,3.7,2.9,30.6,21.4,1.0,0.0,15.7,5.0,1.0,96.3,112.9,-16.6,74.4,7.0,449.3,PG,48,0,0,0,0,0,0,0,10,0,0.143,2.6,0.3,0.3,15,15,0.5,-0.2,0.3,0.1,URALMASH
143,ARTEM PIVTSAIKIN,SAM,11,12.4,3.5,1.3,2.8,0.452,0.4,1.5,0.25,0.5,0.5,1.0,0.2,0.9,1.1,0.8,0.5,0.0,1.2,1.6,164,0.565,0.516,170.2,1.8,10.5,5.8,14.0,27.9,2.4,0.0,16.8,-5.1,1.2,86.4,131.1,-44.8,15.0,6.5,136.4,-,70,0,0,0,0,0,0,0,15,0,0.091,0.7,0.5,0.2,1,10,0.091,-0.2,-0.3,-0.5,SAMARA
144,RUSLAN ABDULBASIROV,CSKA,18,7.5,3.4,1.2,2.2,0.55,0.4,0.7,0.538,0.6,0.6,0.909,0.4,1.1,1.6,0.4,0.3,0.4,0.2,0.2,6,0.68,0.638,199.8,8.4,17.6,13.4,7.6,6.3,2.4,6.8,16.8,1.2,1.5,141.6,88.1,53.5,65.9,22.8,135.4,FC,170,0,0,0,0,0,0,0,15,0,0.048,2.3,2.0,0.3,18,0,1.0,0.6,0.6,1.2,CSKA MOSCOW
145,VSEVOLOD ISHCHENKO,LOK,22,10.6,3.3,1.1,2.4,0.453,0.1,0.2,0.4,1.0,1.4,0.767,0.5,1.0,1.5,1.3,0.5,0.0,0.8,1.6,113,0.551,0.472,161.9,5.1,11.8,8.4,19.7,21.4,2.6,0.4,16.1,0.5,1.4,106.7,100.6,6.1,55.8,11.6,233.2,SG,76,0,0,0,0,0,1,0,15,0,0.082,1.6,0.7,0.6,15,7,0.682,0.2,0.6,0.8,LOKOMOTIV KUBAN
146,DIMITRI UZINSKIY,LOK,50,12.5,3.3,1.2,2.3,0.522,0.3,0.8,0.342,0.6,0.7,0.861,0.7,1.2,1.9,0.4,0.5,0.1,0.3,1.9,123,0.627,0.578,172.5,6.7,11.3,9.0,4.6,10.9,2.1,0.8,10.4,-0.5,1.4,127.3,104.4,23.0,127.8,10.6,626.2,F,100,0,0,0,0,0,0,0,15,0,0.052,1.2,1.6,0.3,34,16,0.68,1.3,1.2,2.4,LOKOMOTIV KUBAN
147,EGOR RYZHOV,ZEN,29,7.6,3.1,1.1,1.8,0.604,0.0,0.0,0.0,0.9,1.4,0.675,0.9,0.8,1.7,0.3,0.4,0.2,0.6,1.2,27,0.644,0.604,127.9,16.6,12.3,14.3,5.6,18.5,2.7,2.9,18.8,-4.9,1.7,122.1,96.7,25.3,72.5,18.2,219.9,PF,146,0,0,0,0,0,0,0,23,0,0.043,0.5,0.7,0.8,27,2,0.931,0.7,0.7,1.3,ZENIT SAINT PETERSBURG
148,VLADIMIR KARPENKO,CSKA,36,8.2,3.1,1.2,2.8,0.412,0.4,1.5,0.302,0.3,0.4,0.733,0.2,0.5,0.7,0.9,0.7,0.0,0.5,1.1,91,0.511,0.49,144.7,3.4,6.8,5.3,17.7,14.9,4.8,0.0,20.8,1.2,1.1,104.5,93.3,11.2,69.1,13.1,293.5,F,172,0,0,0,0,0,0,0,13,0,0.066,1.8,1.4,0.1,35,1,0.972,0.2,1.0,1.2,CSKA MOSCOW
149,ARTEM KOMOLOV,UNI,40,11.1,3.1,1.0,2.5,0.41,0.7,1.9,0.351,0.4,0.4,0.882,0.4,0.7,1.1,0.9,0.4,0.1,0.3,1.4,128,0.572,0.54,164.4,4.0,8.0,6.0,11.2,10.8,1.7,0.7,12.7,2.3,1.2,124.0,103.7,20.2,88.1,10.4,443.8,SG,185,0,0,0,0,0,0,0,14,0,0.06,2.7,1.1,0.2,34,6,0.85,0.9,0.9,1.8,UNICS KAZAN
150,DANILA SLETKOV,SAM,12,14.5,3.0,1.3,2.6,0.516,0.0,0.0,0.0,0.3,0.7,0.5,0.8,1.4,2.3,0.3,0.1,1.2,0.7,3.0,157,0.521,0.516,101.6,6.8,14.0,10.1,4.8,18.8,0.3,8.6,11.8,-3.0,1.2,93.2,129.0,-35.8,25.5,7.3,174.5,SG,45,0,0,0,0,0,0,0,9,0,0.073,0.5,0.1,0.3,1,11,0.083,-0.1,-0.3,-0.4,SAMARA
151,YEGOR SYCHKOV,AVT,39,12.0,3.0,0.9,2.2,0.419,0.4,1.2,0.313,0.7,1.0,0.744,0.5,1.1,1.5,0.5,0.4,0.1,0.5,2.0,145,0.562,0.506,147.5,4.8,11.3,8.0,6.5,16.2,1.9,1.0,12.4,-1.7,1.3,107.8,109.1,-1.3,64.6,8.0,467.6,F,149,0,0,0,0,0,0,0,15,0,0.052,0.9,0.8,0.5,16,23,0.41,0.3,0.6,0.9,AVTODOR SARATOV
152,DMITRII CHEBURKIN,PARM,39,12.4,2.9,1.2,2.1,0.573,0.3,0.8,0.4,0.2,0.4,0.571,0.7,1.2,1.9,0.6,0.4,0.2,0.3,2.1,120,0.647,0.646,154.5,7.2,11.7,9.5,7.2,11.1,1.8,1.3,9.7,0.7,1.4,129.7,113.7,16.0,102.8,11.0,485.1,SF,109,0,0,0,0,0,0,0,10,0,0.061,2.0,1.5,0.2,17,22,0.436,1.0,0.3,1.3,PARMA BASKET PERM
153,ARTEM SHLEGEL,ENI,19,11.0,2.9,1.0,2.4,0.413,0.4,1.1,0.35,0.5,1.1,0.5,0.4,1.5,1.8,0.1,0.7,0.2,0.7,1.9,155,0.502,0.489,126.3,4.3,18.1,11.0,1.7,20.3,3.5,1.5,15.6,-6.2,1.2,88.1,114.7,-26.6,27.0,7.4,208.4,G,151,0,0,0,0,0,1,0,9,0,0.042,0.1,0.9,0.4,4,15,0.211,-0.3,0.1,-0.2,ENISEY KRASNOYARSK
154,VLADISLAV KARPOV,SAM,14,7.4,2.8,0.9,2.6,0.324,0.6,1.6,0.348,0.5,0.6,0.875,0.0,0.4,0.4,0.1,0.1,0.0,0.2,1.1,170,0.481,0.432,154.7,0.0,6.7,3.0,2.3,6.9,1.0,0.0,19.6,-2.2,1.1,93.0,130.5,-37.5,4.5,5.4,103.4,F,47,0,0,0,0,0,0,0,10,0,0.043,0.3,0.7,0.2,0,14,0.0,-0.1,-0.2,-0.3,SAMARA
155,ZAKHAR VEDISHCHEV,ENI,21,9.7,2.8,0.9,3.6,0.25,0.3,1.7,0.2,0.6,0.8,0.813,0.1,0.5,0.6,0.7,0.2,0.0,0.7,0.6,180,0.349,0.296,126.3,1.8,6.3,4.0,12.8,15.3,1.1,0.0,23.0,-2.9,0.8,74.7,119.3,-44.6,2.0,1.6,204.7,G,157,0,0,0,0,0,0,0,9,0,0.063,0.9,0.3,0.2,6,15,0.286,-0.8,-0.1,-0.9,ENISEY KRASNOYARSK
156,RUSLAN AITKALI,AST,40,12.6,2.8,1.0,2.9,0.351,0.7,2.1,0.31,0.1,0.2,0.5,0.4,0.9,1.3,0.4,0.3,0.1,0.5,2.2,173,0.468,0.465,116.0,4.0,8.4,6.2,5.8,14.5,1.3,1.0,13.5,-2.1,1.0,85.9,125.9,-39.9,30.3,4.0,502.9,F,182,0,0,0,0,0,0,0,11,0,0.06,0.7,0.6,0.1,2,38,0.05,-0.7,-0.6,-1.3,ASTANA TIGERS
157,ALEXANDR ORAZBEKOV,AST,31,16.1,2.7,0.8,3.1,0.258,0.2,1.2,0.184,0.9,1.2,0.778,0.3,1.0,1.3,2.9,0.5,0.1,2.8,2.2,181,0.377,0.294,122.0,2.5,7.3,4.9,36.5,43.5,1.8,0.6,19.6,-5.3,0.9,63.4,125.7,-62.2,21.5,0.2,500.5,G,112,0,0,0,0,0,0,0,12,0,0.171,1.0,0.2,0.4,1,30,0.032,-2.9,-0.6,-3.5,ASTANA TIGERS
158,MAGZHAN SARSENGALIEV,AST,17,12.8,2.7,0.8,3.7,0.206,0.4,1.5,0.231,0.8,1.0,0.824,0.1,0.9,1.0,1.6,0.1,0.0,2.8,2.0,186,0.326,0.254,126.1,1.2,8.0,4.7,25.3,40.0,0.5,0.0,27.3,-13.5,0.7,50.1,127.3,-77.2,-29.4,-7.4,216.8,-,106,0,0,0,0,0,0,0,10,0,0.106,0.6,0.0,0.3,1,16,0.059,-2.2,-0.3,-2.5,ASTANA TIGERS
159,ALEXANDER GANKEVICH,CSKA,21,8.2,2.7,1.1,2.1,0.545,0.0,0.0,0.0,0.4,0.9,0.444,1.1,1.0,2.1,0.8,0.2,0.2,0.5,1.4,74,0.539,0.545,99.0,19.0,15.6,17.2,13.7,17.5,1.3,3.4,17.4,-0.2,1.3,117.7,97.3,20.4,55.3,14.4,171.8,SF,140,0,0,0,0,0,0,0,10,0,0.058,1.5,0.4,0.4,20,1,0.952,0.4,0.5,0.9,CSKA MOSCOW
160,OLEG AKRAMOV,URAL,23,7.6,2.6,1.0,2.2,0.431,0.3,1.1,0.269,0.4,0.4,0.9,0.3,0.8,1.1,0.5,0.3,0.0,0.2,0.9,101,0.542,0.5,160.1,5.3,13.3,9.4,12.0,8.3,1.9,0.0,16.8,1.7,1.2,114.6,110.4,4.2,41.8,12.4,174.1,SF,184,0,0,0,0,0,0,0,18,0,0.053,2.4,1.2,0.2,12,11,0.522,0.3,0.2,0.5,URALMASH
161,GLEB SHEIKO,MBA,26,10.5,2.4,0.8,2.4,0.333,0.7,2.0,0.353,0.1,0.2,0.5,0.1,0.6,0.7,0.3,0.3,0.0,0.4,1.7,174,0.48,0.476,118.6,0.9,7.8,4.1,5.4,13.2,1.8,0.4,13.1,-1.7,1.0,89.7,115.8,-26.1,13.0,4.0,274.2,SF,66,0,0,0,0,0,0,0,18,0,0.045,0.8,0.9,0.1,7,19,0.269,-0.2,0.0,-0.2,MBA MOSCOW
162,GRIGORY TUCHKOV,PARM,39,7.6,2.4,0.9,2.4,0.389,0.2,0.7,0.241,0.3,0.4,0.706,0.2,0.3,0.5,0.7,0.3,0.0,0.9,1.0,172,0.454,0.426,133.7,3.3,5.5,4.4,16.0,25.5,2.2,0.0,21.9,-5.4,1.0,79.7,115.7,-36.0,18.1,4.6,298.2,G,61,0,0,0,0,0,0,0,13,0,0.058,0.8,0.3,0.2,13,26,0.333,-1.0,0.1,-0.9,PARMA BASKET PERM
163,DENIS ZAKHAROV,ZEN,41,9.9,2.3,0.7,2.1,0.33,0.5,1.8,0.278,0.4,0.5,0.81,0.3,0.7,1.0,0.6,0.2,0.0,0.3,1.6,168,0.488,0.443,141.7,3.4,8.2,5.9,8.4,12.6,1.3,0.0,13.0,0.3,1.1,104.5,105.4,-0.9,38.6,5.8,407.5,PG,164,0,0,0,0,0,0,0,17,0,0.043,1.6,0.7,0.2,32,9,0.78,0.2,0.7,0.9,ZENIT SAINT PETERSBURG
164,NIKITA MIKHAILOVSKII,CSKA,15,7.1,2.3,0.6,1.1,0.563,0.1,0.5,0.286,0.9,1.3,0.737,0.5,1.4,1.9,0.9,0.0,0.3,0.3,1.0,39,0.698,0.625,158.5,8.9,26.4,17.7,16.2,17.0,0.0,4.8,12.8,3.4,2.1,143.0,98.3,44.7,42.1,16.8,106.0,F,135,0,0,0,0,0,0,0,11,0,0.044,2.6,0.0,1.2,14,1,0.933,0.5,0.3,0.8,CSKA MOSCOW
165,GLEB FIRSOV,PARM,32,5.7,2.2,0.8,1.6,0.5,0.0,0.0,0.0,0.5,0.9,0.607,0.6,0.8,1.3,0.5,0.3,0.1,0.4,1.1,75,0.536,0.5,110.7,12.3,16.5,14.4,15.8,17.9,2.4,1.8,20.4,-1.8,1.3,105.7,110.9,-5.2,50.5,14.4,182.7,C,65,0,0,0,0,0,0,0,8,0,0.047,1.1,0.6,0.5,11,21,0.344,0.2,0.2,0.3,PARMA BASKET PERM
166,VADIM CHSHERBAK,AST,40,14.7,2.2,0.8,2.8,0.295,0.4,1.8,0.222,0.1,0.2,0.571,0.3,1.2,1.5,0.6,0.4,0.1,0.7,1.8,179,0.374,0.366,108.8,2.6,9.7,6.2,8.1,19.6,1.3,0.8,12.1,-2.1,0.8,70.8,125.0,-54.2,26.1,1.9,587.0,GF,57,0,0,0,0,0,0,0,12,0,0.063,0.9,0.5,0.1,2,38,0.05,-1.5,-0.6,-2.1,ASTANA TIGERS
167,VIKTOR KASHIN,SAM,26,15.5,2.0,0.8,2.9,0.276,0.3,1.8,0.191,0.1,0.3,0.25,0.2,1.1,1.3,1.8,0.7,0.1,1.9,2.1,183,0.333,0.336,71.8,1.7,9.4,5.2,21.7,38.1,2.3,0.5,15.1,-4.5,0.7,58.8,124.0,-65.2,9.0,-0.3,404.2,SG,123,0,0,0,0,0,0,0,10,0,0.112,0.9,0.3,0.1,3,23,0.115,-2.0,-0.4,-2.3,SAMARA
168,LEV SVININ,PARM,37,8.7,2.0,0.8,1.7,0.453,0.2,1.0,0.25,0.2,0.3,0.8,0.7,0.4,1.1,0.4,0.3,0.1,0.4,1.2,135,0.548,0.523,150.3,10.5,5.7,8.1,7.0,16.0,1.7,1.7,12.1,-1.1,1.2,111.7,117.2,-5.4,55.0,9.3,321.7,F,174,0,0,0,0,0,0,0,8,0,0.041,1.1,0.8,0.2,12,25,0.324,0.3,0.0,0.4,PARMA BASKET PERM
169,GEORGY MARUFOV,SAM,12,9.5,2.0,0.8,2.0,0.375,0.1,0.9,0.091,0.4,0.5,0.833,0.3,1.0,1.3,0.6,0.4,0.1,1.1,1.7,177,0.45,0.396,129.9,4.3,14.9,9.2,13.2,32.8,2.4,0.9,16.9,-7.3,1.0,70.4,130.1,-59.7,6.8,2.9,114.3,-,81,0,0,0,0,0,0,0,11,0,0.061,0.5,0.4,0.3,0,12,0.0,-0.4,-0.2,-0.6,SAMARA
170,IGOR VOLKHIN,ZEN,16,6.6,1.9,0.7,1.2,0.579,0.3,0.8,0.333,0.3,0.4,0.833,0.4,0.8,1.1,0.1,0.1,0.1,0.3,0.8,115,0.716,0.684,174.6,7.4,14.4,10.9,1.3,15.6,0.5,1.0,11.5,-3.2,1.6,130.1,104.6,25.5,22.5,11.4,105.4,PF,94,0,0,0,0,0,0,0,9,0,0.023,0.3,0.3,0.3,16,0,1.0,0.3,0.2,0.4,ZENIT SAINT PETERSBURG
171,YEGOR SOROKIN,MBA,15,8.6,1.9,0.7,1.6,0.417,0.3,0.7,0.364,0.3,0.8,0.417,0.7,0.7,1.4,0.2,0.0,0.1,0.2,1.3,165,0.495,0.5,119.7,9.7,11.1,10.4,4.0,9.3,0.0,0.7,11.8,-0.8,1.2,107.8,116.6,-8.7,15.8,6.4,129.3,F,93,0,0,0,0,0,0,0,6,0,0.033,1.0,0.0,0.5,4,11,0.267,0.1,0.0,0.1,MBA MOSCOW
172,ALEKSANDR PLATUNOV,UNI,22,11.1,1.9,0.6,1.9,0.341,0.4,1.2,0.308,0.3,0.3,1.0,0.1,0.4,0.5,1.4,0.5,0.0,0.3,1.2,146,0.481,0.439,164.9,1.1,4.8,2.9,16.8,12.1,2.3,0.5,9.7,5.9,1.0,119.6,106.3,13.3,39.8,7.9,243.3,G,116,0,0,0,0,0,0,0,8,0,0.063,5.0,1.7,0.1,19,3,0.864,0.4,0.4,0.7,UNICS KAZAN
173,SARDAL ABASHIDZE,AST,21,8.9,1.9,0.7,1.6,0.455,0.0,0.3,0.143,0.4,0.9,0.474,0.1,0.7,0.8,0.4,0.1,0.0,0.5,1.3,176,0.484,0.47,107.1,1.3,9.6,5.5,9.0,19.5,0.6,0.5,13.2,-2.5,1.2,84.2,129.5,-45.3,8.9,3.2,187.7,-,176,0,0,0,0,0,0,0,8,0,0.049,0.8,0.2,0.6,1,20,0.048,-0.3,-0.3,-0.6,ASTANA TIGERS
174,VLADIMIR IVLEV,URAL,36,14.7,1.9,0.8,1.8,0.476,0.0,0.1,0.0,0.2,0.6,0.381,1.1,2.4,3.5,0.9,0.4,0.3,0.6,2.0,142,0.471,0.476,85.7,9.0,20.3,14.7,10.3,21.7,1.6,1.9,8.3,0.5,1.1,102.9,104.5,-1.6,121.4,8.3,529.6,F,101,0,0,0,0,0,0,0,8,0,0.065,1.7,0.8,0.3,20,16,0.556,0.1,1.0,1.1,URALMASH
175,IVAN EGOROV,PARM,14,6.5,1.6,0.5,2.0,0.25,0.1,0.5,0.286,0.5,0.5,1.0,0.0,0.2,0.2,0.3,0.2,0.0,0.6,0.6,184,0.37,0.286,153.6,0.0,4.1,2.1,6.7,22.5,1.8,0.0,21.1,-6.9,0.8,67.2,118.9,-51.7,-4.9,-0.4,91.1,G,53,0,0,0,0,0,0,0,7,0,0.027,0.4,0.3,0.3,4,10,0.286,-0.4,0.0,-0.5,PARMA BASKET PERM
176,VLADISLAV ISAENKO,AST,35,11.8,1.6,0.7,2.0,0.333,0.2,0.9,0.242,0.1,0.2,0.5,0.3,1.0,1.3,0.5,0.4,0.1,0.7,1.7,178,0.398,0.391,107.6,3.5,9.9,6.7,7.8,26.6,2.0,1.0,11.6,-3.7,0.8,68.5,122.2,-53.7,20.5,2.1,414.1,-,166,0,0,0,0,0,0,0,10,0,0.051,0.6,0.6,0.1,2,33,0.057,-1.1,-0.3,-1.4,ASTANA TIGERS
177,PAVEL ZAKHAROV,NIZ,20,5.4,1.6,0.6,1.1,0.545,0.0,0.1,0.0,0.4,0.6,0.636,0.3,0.7,1.0,0.1,0.2,0.1,0.3,0.6,127,0.577,0.545,118.2,7.6,16.6,12.1,3.1,15.7,1.5,2.0,14.0,-3.4,1.4,107.3,112.4,-5.2,22.1,10.4,108.1,C,95,0,0,0,0,0,0,0,10,0,0.025,0.4,0.6,0.5,8,12,0.4,0.1,0.1,0.2,NIZHNY NOVGOROD
178,KIRILL MIKHEEV,URAL,12,8.1,1.5,0.6,2.0,0.292,0.0,0.0,0.0,0.3,0.5,0.667,0.8,1.3,2.0,0.3,0.2,0.3,0.3,1.5,167,0.338,0.292,95.8,11.3,18.5,15.0,4.8,10.1,1.1,3.2,14.4,-1.0,0.8,87.6,102.3,-14.7,14.0,5.9,97.8,C,46,0,0,0,0,0,0,0,4,0,0.029,1.0,0.7,0.3,8,4,0.667,-0.1,0.2,0.1,URALMASH
179,NIKITA BALASHOV,URAL,25,7.9,1.4,0.5,1.0,0.48,0.2,0.4,0.444,0.3,0.6,0.467,0.3,0.8,1.1,0.2,0.3,0.4,0.2,1.6,151,0.554,0.56,139.1,4.9,12.5,8.7,4.1,16.0,2.0,4.7,9.1,-1.4,1.4,105.9,104.2,1.7,28.6,7.6,196.9,PF,92,0,0,0,0,0,0,0,6,0,0.025,0.8,1.2,0.6,14,11,0.56,0.1,0.3,0.4,URALMASH
180,ROMAN ILYUK,UNI,26,4.7,1.3,0.5,1.1,0.5,0.0,0.2,0.0,0.3,0.7,0.389,0.2,0.2,0.5,0.9,0.2,0.0,0.7,0.7,148,0.487,0.5,88.9,6.6,6.2,6.4,26.6,32.1,2.2,1.0,20.2,-1.4,1.3,90.5,97.7,-7.2,21.3,7.8,122.3,G,136,0,0,0,0,0,0,0,5,0,0.043,1.4,0.3,0.6,24,2,0.923,-0.2,0.3,0.2,UNICS KAZAN
181,ALEXANDER STULENKOV,UNI,18,3.7,1.3,0.6,1.4,0.4,0.0,0.1,0.0,0.2,0.6,0.4,0.4,0.5,0.9,0.2,0.0,0.0,0.2,0.5,143,0.408,0.4,80.0,16.3,17.3,16.8,8.8,12.0,0.0,0.0,23.5,-2.1,1.0,97.0,96.5,0.6,11.8,8.3,66.5,F,99,0,0,0,0,0,0,0,4,0,0.023,1.0,0.0,0.4,18,0,1.0,0.0,0.2,0.2,UNICS KAZAN
182,PAVEL GANKEVICH,NIZ,13,4.5,0.8,0.4,0.9,0.417,0.0,0.2,0.0,0.0,0.1,0.0,0.5,0.2,0.6,0.4,0.1,0.1,0.2,1.1,166,0.402,0.417,41.7,13.4,4.9,9.4,12.8,13.9,0.9,1.9,11.5,2.3,0.8,106.4,117.5,-11.1,6.1,5.9,58.9,F,63,0,0,0,0,0,0,0,4,0,0.026,2.5,0.5,0.1,6,7,0.462,0.0,0.0,0.0,NIZHNY NOVGOROD
183,MAXIM SAVCHENKO,MBA,17,3.2,0.8,0.2,0.4,0.5,0.0,0.0,0.0,0.4,0.8,0.5,0.3,0.5,0.8,0.2,0.1,0.1,0.2,0.7,137,0.535,0.5,100.0,11.4,19.9,15.5,9.5,24.8,2.0,1.8,14.2,-3.7,2.2,99.3,108.9,-9.6,10.3,8.9,54.9,C,69,0,0,0,0,0,0,0,6,0,0.014,0.8,0.5,2.3,4,13,0.235,0.0,0.1,0.1,MBA MOSCOW
184,DENIS NAUMOV,AVT,12,4.2,0.8,0.3,1.0,0.25,0.1,0.3,0.25,0.2,0.5,0.333,0.1,0.5,0.6,0.5,0.1,0.0,0.5,0.2,182,0.307,0.292,83.3,2.6,14.7,8.8,18.2,29.1,1.1,0.0,19.5,-4.0,0.8,62.6,111.1,-48.6,3.3,0.1,50.9,F,110,0,0,0,0,0,0,0,7,0,0.027,1.0,0.2,0.5,6,6,0.5,-0.3,0.0,-0.2,AVTODOR SARATOV
185,GEORGY SHILOHVOSTOV,NIZ,12,4.0,0.8,0.3,1.0,0.25,0.2,0.4,0.4,0.1,0.2,0.5,0.1,0.3,0.3,0.3,0.2,0.0,0.8,0.4,185,0.349,0.333,115.0,3.0,9.0,6.0,9.8,43.7,2.3,0.0,22.7,-16.8,0.8,49.2,122.4,-73.2,-5.0,-6.1,48.2,G,131,0,0,0,0,0,0,0,5,0,0.018,0.3,0.2,0.2,4,8,0.333,-0.4,0.0,-0.4,NIZHNY NOVGOROD
186,ANDREY FEDOROV,AVT,15,5.1,0.7,0.3,0.9,0.286,0.1,0.5,0.143,0.1,0.2,0.333,0.2,0.6,0.8,0.0,0.5,0.1,0.2,0.4,169,0.326,0.321,76.2,4.8,15.5,10.0,0.0,16.4,5.0,1.4,11.3,-3.9,0.7,66.4,104.3,-37.9,10.1,5.5,76.8,F,75,0,0,0,0,0,0,0,5,0,0.01,0.0,2.3,0.2,5,10,0.333,-0.2,0.1,-0.1,AVTODOR SARATOV
